study,dataset,variable,instrument,question,item
"twinlife","ZA6701_person_wid1_v4-0-0","imo0602","wid1_F2F1_module5","imo0600",3
"twinlife","ZA6701_person_wid1_v4-0-0","imo0700","wid1_F2F1_module5","imo0700",1
"twinlife","ZA6701_person_wid1_v4-0-0","imo0701","wid1_F2F1_module5","imo0700",2
"twinlife","ZA6701_person_wid1_v4-0-0","inc0103","wid1_F2F1_module5","inc0103",1
"twinlife","ZA6701_person_wid1_v4-0-0","inc0200","wid1_F2F1_module5","inc0200",1
"twinlife","ZA6701_person_wid1_v4-0-0","inc0201","wid1_F2F1_module5","inc0201",1
"twinlife","ZA6701_person_wid1_v4-0-0","inc0202","wid1_F2F1_module5","inc0202",1
"twinlife","ZA6701_person_wid1_v4-0-0","inv0100","wid1_F2F1_module5","inv0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","inv0101","wid1_F2F1_module5","inv0100",5
"twinlife","ZA6701_person_wid1_v4-0-0","inv0102","wid1_F2F1_module5","inv0100",9
"twinlife","ZA6701_person_wid1_v4-0-0","inv0103","wid1_F2F1_module5","inv0100",4
"twinlife","ZA6701_person_wid1_v4-0-0","inv0104","wid1_F2F1_module5","inv0100",8
"twinlife","ZA6701_person_wid1_v4-0-0","inv0105","wid1_F2F1_module5","inv0100",12
"twinlife","ZA6701_person_wid1_v4-0-0","inv0106","wid1_F2F1_module5","inv0100",6
"twinlife","ZA6701_person_wid1_v4-0-0","inv0107","wid1_F2F1_module5","inv0100",2
"twinlife","ZA6701_person_wid1_v4-0-0","inv0108","wid1_F2F1_module5","inv0100",10
"twinlife","ZA6701_person_wid1_v4-0-0","inv0109","wid1_F2F1_module5","inv0100",3
"twinlife","ZA6701_person_wid1_v4-0-0","inv0110","wid1_F2F1_module5","inv0100",7
"twinlife","ZA6701_person_wid1_v4-0-0","inv0111","wid1_F2F1_module5","inv0100",11
"twinlife","ZA6701_person_wid1_v4-0-0","mig0200","wid1_F2F1_module5","mig0200",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0600","wid1_F2F1_module5","mig0600",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0700","wid1_F2F1_module5","mig0700",1
"twinlife","ZA6701_person_wid1_v4-0-0","mig0800","wid1_F2F1_module5","mig0800",1
"twinlife","ZA6701_person_wid1_v4-0-0","pas0200f","wid1_F2F1_module5","pas0200f",1
"twinlife","ZA6701_person_wid1_v4-0-0","pas0200g","wid1_F2F1_module5","pas0200g",1
"twinlife","ZA6701_person_wid1_v4-0-0","pas0200m","wid1_F2F1_module5","pas0200m",1
"twinlife","ZA6701_person_wid1_v4-0-0","pas0200n","wid1_F2F1_module5","pas0200n",1
"twinlife","ZA6701_person_wid1_v4-0-0","pas0201f","wid1_F2F1_module5","pas0200f",2
"twinlife","ZA6701_person_wid1_v4-0-0","pas0201g","wid1_F2F1_module5","pas0200g",2
"twinlife","ZA6701_person_wid1_v4-0-0","pas0201m","wid1_F2F1_module5","pas0200m",2
"twinlife","ZA6701_person_wid1_v4-0-0","pas0201n","wid1_F2F1_module5","pas0200n",2
"twinlife","ZA6701_person_wid1_v4-0-0","pas0202f","wid1_F2F1_module5","pas0200f",3
"twinlife","ZA6701_person_wid1_v4-0-0","pas0202g","wid1_F2F1_module5","pas0200g",3
"twinlife","ZA6701_person_wid1_v4-0-0","pas0202m","wid1_F2F1_module5","pas0200m",3
"twinlife","ZA6701_person_wid1_v4-0-0","pas0202n","wid1_F2F1_module5","pas0200n",3
"twinlife","ZA6701_person_wid1_v4-0-0","pas0203f","wid1_F2F1_module5","pas0200f",4
"twinlife","ZA6701_person_wid1_v4-0-0","pas0203g","wid1_F2F1_module5","pas0200g",4
"twinlife","ZA6701_person_wid1_v4-0-0","pas0203m","wid1_F2F1_module5","pas0200m",4
"twinlife","ZA6701_person_wid1_v4-0-0","pas0203n","wid1_F2F1_module5","pas0200n",4
"twinlife","ZA6701_person_wid1_v4-0-0","pas0204f","wid1_F2F1_module5","pas0200f",5
"twinlife","ZA6701_person_wid1_v4-0-0","pas0204g","wid1_F2F1_module5","pas0200g",5
"twinlife","ZA6701_person_wid1_v4-0-0","pas0204m","wid1_F2F1_module5","pas0200m",5
"twinlife","ZA6701_person_wid1_v4-0-0","pas0204n","wid1_F2F1_module5","pas0200n",5
"twinlife","ZA6701_person_wid1_v4-0-0","pas0205f","wid1_F2F1_module5","pas0200f",6
"twinlife","ZA6701_person_wid1_v4-0-0","pas0205g","wid1_F2F1_module5","pas0200g",6
"twinlife","ZA6701_person_wid1_v4-0-0","pas0205m","wid1_F2F1_module5","pas0200m",6
"twinlife","ZA6701_person_wid1_v4-0-0","pas0205n","wid1_F2F1_module5","pas0200n",6
"twinlife","ZA6701_person_wid1_v4-0-0","pas0206f","wid1_F2F1_module5","pas0200f",7
"twinlife","ZA6701_person_wid1_v4-0-0","pas0206g","wid1_F2F1_module5","pas0200g",7
"twinlife","ZA6701_person_wid1_v4-0-0","pas0206m","wid1_F2F1_module5","pas0200m",7
"twinlife","ZA6701_person_wid1_v4-0-0","pas0206n","wid1_F2F1_module5","pas0200n",7
"twinlife","ZA6701_person_wid1_v4-0-0","pas0207f","wid1_F2F1_module5","pas0200f",8
"twinlife","ZA6701_person_wid1_v4-0-0","pas0207g","wid1_F2F1_module5","pas0200g",8
"twinlife","ZA6701_person_wid1_v4-0-0","pas0207m","wid1_F2F1_module5","pas0200m",8
"twinlife","ZA6701_person_wid1_v4-0-0","pas0207n","wid1_F2F1_module5","pas0200n",8
"twinlife","ZA6701_person_wid1_v4-0-0","pas0208f","wid1_F2F1_module5","pas0200f",9
"twinlife","ZA6701_person_wid1_v4-0-0","pas0208g","wid1_F2F1_module5","pas0200g",9
"twinlife","ZA6701_person_wid1_v4-0-0","pas0208m","wid1_F2F1_module5","pas0200m",9
"twinlife","ZA6701_person_wid1_v4-0-0","pas0208n","wid1_F2F1_module5","pas0200n",9
"twinlife","ZA6701_person_wid1_v4-0-0","pas0209f","wid1_F2F1_module5","pas0200f",10
"twinlife","ZA6701_person_wid1_v4-0-0","pas0209g","wid1_F2F1_module5","pas0200g",10
"twinlife","ZA6701_person_wid1_v4-0-0","pas0209m","wid1_F2F1_module5","pas0200m",10
"twinlife","ZA6701_person_wid1_v4-0-0","pas0209n","wid1_F2F1_module5","pas0200n",10
"twinlife","ZA6701_person_wid1_v4-0-0","pas0210f","wid1_F2F1_module5","pas0200f",11
"twinlife","ZA6701_person_wid1_v4-0-0","pas0210g","wid1_F2F1_module5","pas0200g",11
"twinlife","ZA6701_person_wid1_v4-0-0","pas0210m","wid1_F2F1_module5","pas0200m",11
"twinlife","ZA6701_person_wid1_v4-0-0","pas0210n","wid1_F2F1_module5","pas0200n",11
"twinlife","ZA6701_person_wid1_v4-0-0","pas0211f","wid1_F2F1_module5","pas0200f",12
"twinlife","ZA6701_person_wid1_v4-0-0","pas0211g","wid1_F2F1_module5","pas0200g",12
"twinlife","ZA6701_person_wid1_v4-0-0","pas0211m","wid1_F2F1_module5","pas0200m",12
"twinlife","ZA6701_person_wid1_v4-0-0","pas0211n","wid1_F2F1_module5","pas0200n",12
"twinlife","ZA6701_person_wid1_v4-0-0","pas0212f","wid1_F2F1_module5","pas0200f",13
"twinlife","ZA6701_person_wid1_v4-0-0","pas0212g","wid1_F2F1_module5","pas0200g",13
"twinlife","ZA6701_person_wid1_v4-0-0","pas0212m","wid1_F2F1_module5","pas0200m",13
"twinlife","ZA6701_person_wid1_v4-0-0","pas0212n","wid1_F2F1_module5","pas0200n",13
"twinlife","ZA6701_person_wid1_v4-0-0","sex","wid1_F2F1_module5","sex",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0100","wid1_F2F1_module5","spa0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0200","wid1_F2F1_module5","spa0200",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0201","wid1_F2F1_module5","spa0201",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0202","wid1_F2F1_module5","spa0202",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0300","wid1_F2F1_module5","spa0300",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0301","wid1_F2F1_module5","spa0301",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0302","wid1_F2F1_module5","spa0302",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0400","wid1_F2F1_module5","spa0400",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0401","wid1_F2F1_module5","spa0401",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0402","wid1_F2F1_module5","spa0402",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0500","wid1_F2F1_module5","spa0500",1
"twinlife","ZA6701_person_wid1_v4-0-0","spa0501","wid1_F2F1_module5","spa0500",2
"twinlife","ZA6701_person_wid1_v4-0-0","spa0502","wid1_F2F1_module5","spa0500",3
"twinlife","ZA6701_person_wid1_v4-0-0","spa0503","wid1_F2F1_module5","spa0500",4
"twinlife","ZA6701_person_wid1_v4-0-0","spa0504","wid1_F2F1_module5","spa0500",5
"twinlife","ZA6701_person_wid1_v4-0-0","sre0500","wid1_F2F1_module5","sre0500",1
"twinlife","ZA6701_person_wid1_v4-0-0","sre0500s","wid1_F2F1_module5","sre0500s",1
"twinlife","ZA6701_person_wid1_v4-0-0","sre0500t","wid1_F2F1_module5","sre0500t",1
"twinlife","ZA6701_person_wid1_v4-0-0","sre0500u","wid1_F2F1_module5","sre0500u",1
"twinlife","ZA6701_person_wid1_v4-0-0","sre0501","wid1_F2F1_module5","sre0500",2
"twinlife","ZA6701_person_wid1_v4-0-0","sre0501s","wid1_F2F1_module5","sre0500s",2
"twinlife","ZA6701_person_wid1_v4-0-0","sre0501t","wid1_F2F1_module5","sre0500t",2
"twinlife","ZA6701_person_wid1_v4-0-0","sre0501u","wid1_F2F1_module5","sre0500u",2
"twinlife","ZA6701_person_wid1_v4-0-0","sre0502","wid1_F2F1_module5","sre0500",3
"twinlife","ZA6701_person_wid1_v4-0-0","sre0502s","wid1_F2F1_module5","sre0500s",3
"twinlife","ZA6701_person_wid1_v4-0-0","sre0502t","wid1_F2F1_module5","sre0500t",3
"twinlife","ZA6701_person_wid1_v4-0-0","sre0502u","wid1_F2F1_module5","sre0500u",3
"twinlife","ZA6701_person_wid1_v4-0-0","sre0503","wid1_F2F1_module5","sre0500",4
"twinlife","ZA6701_person_wid1_v4-0-0","sre0503s","wid1_F2F1_module5","sre0500s",4
"twinlife","ZA6701_person_wid1_v4-0-0","sre0503t","wid1_F2F1_module5","sre0500t",4
"twinlife","ZA6701_person_wid1_v4-0-0","sre0503u","wid1_F2F1_module5","sre0500u",4
"twinlife","ZA6701_person_wid1_v4-0-0","sre0504","wid1_F2F1_module5","sre0500",5
"twinlife","ZA6701_person_wid1_v4-0-0","sre0504s","wid1_F2F1_module5","sre0500s",5
"twinlife","ZA6701_person_wid1_v4-0-0","sre0504t","wid1_F2F1_module5","sre0500t",5
"twinlife","ZA6701_person_wid1_v4-0-0","sre0504u","wid1_F2F1_module5","sre0500u",5
"twinlife","ZA6701_person_wid1_v4-0-0","sre0505","wid1_F2F1_module5","sre0500",6
"twinlife","ZA6701_person_wid1_v4-0-0","sre0505s","wid1_F2F1_module5","sre0500s",6
"twinlife","ZA6701_person_wid1_v4-0-0","sre0505t","wid1_F2F1_module5","sre0500t",6
"twinlife","ZA6701_person_wid1_v4-0-0","sre0505u","wid1_F2F1_module5","sre0500u",6
"twinlife","ZA6701_person_wid1_v4-0-0","sre0506","wid1_F2F1_module5","sre0500",7
"twinlife","ZA6701_person_wid1_v4-0-0","sre0506s","wid1_F2F1_module5","sre0500s",7
"twinlife","ZA6701_person_wid1_v4-0-0","sre0506t","wid1_F2F1_module5","sre0500t",7
"twinlife","ZA6701_person_wid1_v4-0-0","sre0506u","wid1_F2F1_module5","sre0500u",7
"twinlife","ZA6701_person_wid1_v4-0-0","sre0507","wid1_F2F1_module5","sre0500",8
"twinlife","ZA6701_person_wid1_v4-0-0","sre0507s","wid1_F2F1_module5","sre0500s",8
"twinlife","ZA6701_person_wid1_v4-0-0","sre0507t","wid1_F2F1_module5","sre0500t",8
"twinlife","ZA6701_person_wid1_v4-0-0","sre0507u","wid1_F2F1_module5","sre0500u",8
"twinlife","ZA6701_person_wid1_v4-0-0","sre0508","wid1_F2F1_module5","sre0500",9
"twinlife","ZA6701_person_wid1_v4-0-0","sre0508s","wid1_F2F1_module5","sre0500s",9
"twinlife","ZA6701_person_wid1_v4-0-0","sre0508t","wid1_F2F1_module5","sre0500t",9
"twinlife","ZA6701_person_wid1_v4-0-0","sre0508u","wid1_F2F1_module5","sre0500u",9
"twinlife","ZA6701_person_wid1_v4-0-0","sre0509","wid1_F2F1_module5","sre0500",10
"twinlife","ZA6701_person_wid1_v4-0-0","sre0509s","wid1_F2F1_module5","sre0500s",10
"twinlife","ZA6701_person_wid1_v4-0-0","sre0509t","wid1_F2F1_module5","sre0500t",10
"twinlife","ZA6701_person_wid1_v4-0-0","sre0509u","wid1_F2F1_module5","sre0500u",10
"twinlife","ZA6701_person_wid1_v4-0-0","sre0510","wid1_F2F1_module5","sre0500",11
"twinlife","ZA6701_person_wid1_v4-0-0","sre0510s","wid1_F2F1_module5","sre0500s",11
"twinlife","ZA6701_person_wid1_v4-0-0","sre0510t","wid1_F2F1_module5","sre0500t",11
"twinlife","ZA6701_person_wid1_v4-0-0","sre0510u","wid1_F2F1_module5","sre0500u",11
"twinlife","ZA6701_person_wid1_v4-0-0","sre0511","wid1_F2F1_module5","sre0500",12
"twinlife","ZA6701_person_wid1_v4-0-0","sre0511s","wid1_F2F1_module5","sre0500s",12
"twinlife","ZA6701_person_wid1_v4-0-0","sre0511t","wid1_F2F1_module5","sre0500t",12
"twinlife","ZA6701_person_wid1_v4-0-0","sre0511u","wid1_F2F1_module5","sre0500u",12
"twinlife","ZA6701_person_wid1_v4-0-0","tsp0100","wid1_F2F1_module5","tsp0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","tsp0101","wid1_F2F1_module5","tsp0101",1
"twinlife","ZA6701_person_wid1_v4-0-0","tsp0200","wid1_F2F1_module5","tsp0200",1
"twinlife","ZA6701_person_wid1_v4-0-0","tsp0300","wid1_F2F1_module5","tsp0300",1
"twinlife","ZA6701_person_wid1_v4-0-0","tsp0400","wid1_F2F1_module5","tsp0400",1
"twinlife","ZA6701_person_wid1_v4-0-0","acc0100","wid1_F2F1_module6","acc0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","acc0101","wid1_F2F1_module6","acc0100",2
"twinlife","ZA6701_person_wid1_v4-0-0","acc0102","wid1_F2F1_module6","acc0100",3
"twinlife","ZA6701_person_wid1_v4-0-0","acc0103","wid1_F2F1_module6","acc0100",4
"twinlife","ZA6701_person_wid1_v4-0-0","acc0104","wid1_F2F1_module6","acc0100",5
"twinlife","ZA6701_person_wid1_v4-0-0","acp0100s","wid1_F2F1_module6","acp0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","acp0100t","wid1_F2F1_module6","acp0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","acp0100u","wid1_F2F1_module6","acp0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","acp0101s","wid1_F2F1_module6","acp0100s",2
"twinlife","ZA6701_person_wid1_v4-0-0","acp0101t","wid1_F2F1_module6","acp0100t",2
"twinlife","ZA6701_person_wid1_v4-0-0","acp0101u","wid1_F2F1_module6","acp0100u",2
"twinlife","ZA6701_person_wid1_v4-0-0","acp0102s","wid1_F2F1_module6","acp0100s",3
"twinlife","ZA6701_person_wid1_v4-0-0","acp0102t","wid1_F2F1_module6","acp0100t",3
"twinlife","ZA6701_person_wid1_v4-0-0","acp0102u","wid1_F2F1_module6","acp0100u",3
"twinlife","ZA6701_person_wid1_v4-0-0","acp0103s","wid1_F2F1_module6","acp0100s",4
"twinlife","ZA6701_person_wid1_v4-0-0","acp0103t","wid1_F2F1_module6","acp0100t",4
"twinlife","ZA6701_person_wid1_v4-0-0","acp0103u","wid1_F2F1_module6","acp0100u",4
"twinlife","ZA6701_person_wid1_v4-0-0","del0100","wid1_F2F1_module6","del0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0101","wid1_F2F1_module6","del0101",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0200","wid1_F2F1_module6","del0200",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0201","wid1_F2F1_module6","del0201",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0202","wid1_F2F1_module6","del0202",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0300","wid1_F2F1_module6","del0300",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0301","wid1_F2F1_module6","del0301",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0302","wid1_F2F1_module6","del0302",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0303","wid1_F2F1_module6","del0303",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0400","wid1_F2F1_module6","del0400",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0401","wid1_F2F1_module6","del0401",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0402","wid1_F2F1_module6","del0402",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0500","wid1_F2F1_module6","del0500",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0501","wid1_F2F1_module6","del0501",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0502","wid1_F2F1_module6","del0502",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0600","wid1_F2F1_module6","del0600",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0601","wid1_F2F1_module6","del0601",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0602","wid1_F2F1_module6","del0602",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0700","wid1_F2F1_module6","del0700",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0701","wid1_F2F1_module6","del0701",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0702","wid1_F2F1_module6","del0702",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0800","wid1_F2F1_module6","del0800",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0801","wid1_F2F1_module6","del0801",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0900","wid1_F2F1_module6","del0900",1
"twinlife","ZA6701_person_wid1_v4-0-0","del0901","wid1_F2F1_module6","del0901",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1000","wid1_F2F1_module6","del1000",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1001","wid1_F2F1_module6","del1001",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1002","wid1_F2F1_module6","del1002",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1100","wid1_F2F1_module6","del1100",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1101","wid1_F2F1_module6","del1101",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1102","wid1_F2F1_module6","del1102",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1200","wid1_F2F1_module6","del1200",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1201","wid1_F2F1_module6","del1201",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1202","wid1_F2F1_module6","del1202",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1203","wid1_F2F1_module6","del1203",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1204","wid1_F2F1_module6","del1204",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1300","wid1_F2F1_module6","del1300",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1301","wid1_F2F1_module6","del1301",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1302","wid1_F2F1_module6","del1302",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1303","wid1_F2F1_module6","del1303",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1304","wid1_F2F1_module6","del1304",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1305","wid1_F2F1_module6","del1305",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1306","wid1_F2F1_module6","del1306",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1307","wid1_F2F1_module6","del1307",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1308","wid1_F2F1_module6","del1308",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1309","wid1_F2F1_module6","del1309",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1400","wid1_F2F1_module6","del1400",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1401","wid1_F2F1_module6","del1401",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1402","wid1_F2F1_module6","del1402",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1500","wid1_F2F1_module6","del1500",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1501","wid1_F2F1_module6","del1501",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1502","wid1_F2F1_module6","del1502",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1503","wid1_F2F1_module6","del1503",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1600","wid1_F2F1_module6","del1600",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1601","wid1_F2F1_module6","del1601",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1700","wid1_F2F1_module6","del1700",1
"twinlife","ZA6701_person_wid1_v4-0-0","del1701","wid1_F2F1_module6","del1701",1
"twinlife","ZA6701_person_wid1_v4-0-0","eca0700s","wid1_F2F1_module6","eca0700s",1
"twinlife","ZA6701_person_wid1_v4-0-0","eca0700t","wid1_F2F1_module6","eca0700t",1
"twinlife","ZA6701_person_wid1_v4-0-0","eca0700u","wid1_F2F1_module6","eca0700u",1
"twinlife","ZA6701_person_wid1_v4-0-0","eca0701s","wid1_F2F1_module6","eca0701s",1
"twinlife","ZA6701_person_wid1_v4-0-0","eca0701t","wid1_F2F1_module6","eca0701t",1
"twinlife","ZA6701_person_wid1_v4-0-0","eca0701u","wid1_F2F1_module6","eca0701u",1
"twinlife","ZA6701_person_wid1_v4-0-0","ext0100","wid1_F2F1_module6","ext0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","ext0101","wid1_F2F1_module6","ext0100",2
"twinlife","ZA6701_person_wid1_v4-0-0","ext0102","wid1_F2F1_module6","ext0100",3
"twinlife","ZA6701_person_wid1_v4-0-0","ext0103","wid1_F2F1_module6","ext0100",4
"twinlife","ZA6701_person_wid1_v4-0-0","ext0104","wid1_F2F1_module6","ext0100",5
"twinlife","ZA6701_person_wid1_v4-0-0","ext0105","wid1_F2F1_module6","ext0100",6
"twinlife","ZA6701_person_wid1_v4-0-0","ext0106","wid1_F2F1_module6","ext0100",7
"twinlife","ZA6701_person_wid1_v4-0-0","ext0107","wid1_F2F1_module6","ext0100",8
"twinlife","ZA6701_person_wid1_v4-0-0","ext0108","wid1_F2F1_module6","ext0100",10
"twinlife","ZA6701_person_wid1_v4-0-0","ext0109","wid1_F2F1_module6","ext0100",12
"twinlife","ZA6701_person_wid1_v4-0-0","fil0100s","wid1_F2F1_module6","fil0100s",1
"twinlife","ZA6701_person_wid1_v4-0-0","fil0100t","wid1_F2F1_module6","fil0100t",1
"twinlife","ZA6701_person_wid1_v4-0-0","fil0100u","wid1_F2F1_module6","fil0100u",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0100","wid1_F2F1_module6","gre0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0101","wid1_F2F1_module6","gre0100",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0102","wid1_F2F1_module6","gre0100",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0103","wid1_F2F1_module6","gre0100",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0300","wid1_F2F1_module6","gre0300",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0301","wid1_F2F1_module6","gre0300",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0302","wid1_F2F1_module6","gre0300",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0303","wid1_F2F1_module6","gre0300",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0400","wid1_F2F1_module6","gre0400",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0401","wid1_F2F1_module6","gre0400",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0402","wid1_F2F1_module6","gre0400",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0403","wid1_F2F1_module6","gre0400",4
"twinlife","ZA6701_person_wid1_v4-0-0","gre0500","wid1_F2F1_module6","gre0500",1
"twinlife","ZA6701_person_wid1_v4-0-0","gre0501","wid1_F2F1_module6","gre0500",2
"twinlife","ZA6701_person_wid1_v4-0-0","gre0502","wid1_F2F1_module6","gre0500",3
"twinlife","ZA6701_person_wid1_v4-0-0","gre0503","wid1_F2F1_module6","gre0500",4
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0100","wid1_F2F1_module6","hoe0100",1
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0101","wid1_F2F1_module6","hoe0100",3
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0102","wid1_F2F1_module6","hoe0100",2
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0200","wid1_F2F1_module6","hoe0100",4
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0201","wid1_F2F1_module6","hoe0100",5
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0300","wid1_F2F1_module6","hoe0100",6
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0301","wid1_F2F1_module6","hoe0100",7
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0400","wid1_F2F1_module6","hoe0100",8
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0401","wid1_F2F1_module6","hoe0100",9
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0500","wid1_F2F1_module6","hoe0100",10
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0501","wid1_F2F1_module6","hoe0100",11
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0600","wid1_F2F1_module6","hoe0100",12
"twinlife","ZA6701_person_wid1_v4-0-0","hoe0601","wid1_F2F1_module6","hoe0100",13
"twinlife","ZA6701_person_wid1_v4-0-0","imo0100s","wid1_F2F1_module6","spa0100s",3
"twinlife","ZA6701_person_wid1_v4-0-0","imo0100t","wid1_F2F1_module6","spa0100t",3
"twinlife","ZA6701_person_wid1_v4-0-0","imo0100u","wid1_F2F1_module6","spa0100u",3
