study,dataset,name,concept,description,description_de
"twinlife","ZA6701_person_wid3_v7-0-0","com0400u","com0400u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0500s","com0500s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0500t","com0500t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0500u","com0500u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0600s","com0600s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0600t","com0600t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0600u","com0600u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0700s","com0700s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0700t","com0700t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0700u","com0700u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0800s","com0800s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0800t","com0800t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0800u","com0800u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0900s","com0900s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0900t","com0900t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0900u","com0900u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com1000s","com1000s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com1000t","com1000t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com1000u","com1000u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com1100s","com1100s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
